Date,High,Low,Open,Close,Volume,Adj Close,Company,Exchange
2017-01-02,3068.949951171875,2992.550048828125,3042.0,3030.550048828125,213654.0,2625.10107421875,HEROMOTOCO,NSE
2017-01-03,3016.14990234375,2962.550048828125,2978.0,2986.550048828125,454277.0,2586.987548828125,HEROMOTOCO,NSE
2017-01-04,3017.300048828125,2971.0,2999.0,3004.89990234375,396816.0,2602.882568359375,HEROMOTOCO,NSE
2017-01-05,3083.800048828125,3012.949951171875,3034.89990234375,3071.75,383925.0,2660.78857421875,HEROMOTOCO,NSE
2017-01-06,3119.0,3052.0,3085.0,3067.550048828125,266915.0,2657.150634765625,HEROMOTOCO,NSE
2017-01-09,3107.89990234375,3023.050048828125,3068.0,3031.449951171875,211629.0,2625.880126953125,HEROMOTOCO,NSE
2017-01-10,3072.800048828125,3019.449951171875,3055.0,3059.0,178876.0,2649.744384765625,HEROMOTOCO,NSE
2017-01-11,3092.0,3036.0,3071.949951171875,3084.25,379710.0,2671.61669921875,HEROMOTOCO,NSE
2017-01-12,3112.14990234375,3070.0,3100.0,3083.199951171875,322348.0,2670.706787109375,HEROMOTOCO,NSE
2017-01-13,3099.0,3021.35009765625,3096.39990234375,3046.550048828125,168219.0,2638.959716796875,HEROMOTOCO,NSE
2017-01-16,3097.89990234375,3026.60009765625,3047.0,3091.75,297394.0,2678.113037109375,HEROMOTOCO,NSE
2017-01-17,3154.64990234375,3071.75,3091.0,3132.64990234375,224536.0,2713.540771484375,HEROMOTOCO,NSE
2017-01-18,3158.550048828125,3076.10009765625,3151.0,3086.050048828125,260704.0,2673.17578125,HEROMOTOCO,NSE
2017-01-19,3110.949951171875,3066.0,3094.800048828125,3102.35009765625,277092.0,2687.294921875,HEROMOTOCO,NSE
2017-01-20,3120.39990234375,3044.25,3099.949951171875,3050.60009765625,330431.0,2642.46875,HEROMOTOCO,NSE
2017-01-23,3107.0,3050.5,3050.5,3096.800048828125,621509.0,2682.487548828125,HEROMOTOCO,NSE
2017-01-24,3142.0,3085.0,3123.5,3134.300048828125,706800.0,2714.970458984375,HEROMOTOCO,NSE
2017-01-25,3275.949951171875,3121.0,3144.89990234375,3247.449951171875,1050202.0,2812.982177734375,HEROMOTOCO,NSE
2017-01-27,3267.949951171875,3201.0,3246.0,3215.85009765625,532124.0,2785.610107421875,HEROMOTOCO,NSE
2017-01-30,3215.949951171875,3156.75,3215.0,3194.699951171875,488948.0,2767.28955078125,HEROMOTOCO,NSE
2017-01-31,3218.85009765625,3150.5,3190.0,3172.35009765625,273410.0,2747.9296875,HEROMOTOCO,NSE
2017-02-01,3304.550048828125,3169.5,3175.0,3286.949951171875,628791.0,2847.19775390625,HEROMOTOCO,NSE
2017-02-02,3285.0,3225.0,3265.0,3228.75,354323.0,2796.784423828125,HEROMOTOCO,NSE
2017-02-03,3234.89990234375,3201.0,3228.0,3214.0,343388.0,2784.007080078125,HEROMOTOCO,NSE
2017-02-06,3282.800048828125,3232.0,3254.699951171875,3270.449951171875,362269.0,2832.905029296875,HEROMOTOCO,NSE
2017-02-07,3278.75,3227.10009765625,3278.75,3259.800048828125,217985.0,2823.68017578125,HEROMOTOCO,NSE
2017-02-08,3279.0,3210.0,3240.10009765625,3222.550048828125,541782.0,2791.41357421875,HEROMOTOCO,NSE
2017-02-09,3319.199951171875,3225.75,3285.0,3265.10009765625,585465.0,2828.27099609375,HEROMOTOCO,NSE
2017-02-10,3284.800048828125,3241.0,3275.10009765625,3268.60009765625,233552.0,2831.302490234375,HEROMOTOCO,NSE
2017-02-13,3279.800048828125,3215.10009765625,3266.0,3226.550048828125,385934.0,2794.878173828125,HEROMOTOCO,NSE
2017-02-14,3235.050048828125,3145.14990234375,3230.0,3162.949951171875,420128.0,2739.787109375,HEROMOTOCO,NSE
2017-02-15,3167.949951171875,3090.550048828125,3162.949951171875,3097.85009765625,513046.0,2683.396728515625,HEROMOTOCO,NSE
2017-02-16,3157.39990234375,3049.199951171875,3110.0,3124.449951171875,403866.0,2706.43798828125,HEROMOTOCO,NSE
2017-02-17,3130.0,3072.300048828125,3115.0,3087.199951171875,517754.0,2674.171875,HEROMOTOCO,NSE
2017-02-20,3123.35009765625,3080.0,3098.800048828125,3102.10009765625,197887.0,2687.07861328125,HEROMOTOCO,NSE
2017-02-21,3137.0,3090.0,3119.0,3125.800048828125,414204.0,2707.607177734375,HEROMOTOCO,NSE
2017-02-22,3176.0,3110.0,3118.10009765625,3166.199951171875,433415.0,2742.602294921875,HEROMOTOCO,NSE
2017-02-23,3199.800048828125,3148.199951171875,3167.0,3176.75,629689.0,2751.7412109375,HEROMOTOCO,NSE
2017-02-27,3211.89990234375,3157.050048828125,3175.60009765625,3175.89990234375,392987.0,2751.004638671875,HEROMOTOCO,NSE
2017-02-28,3180.800048828125,3131.050048828125,3179.0,3138.10009765625,221558.0,2718.26220703125,HEROMOTOCO,NSE
2017-03-01,3198.0,3150.0,3156.89990234375,3178.14990234375,452809.0,2752.953857421875,HEROMOTOCO,NSE
2017-03-02,3262.949951171875,3190.0,3201.0,3229.300048828125,581211.0,2797.2607421875,HEROMOTOCO,NSE
2017-03-03,3286.0,3201.0,3220.0,3272.85009765625,226645.0,2834.984130859375,HEROMOTOCO,NSE
