Date,High,Low,Open,Close,Volume,Adj Close,Company,Exchange
2017-01-02,1006.5,989.1500244140624,1004.0,996.2999877929688,150354.0,968.8799438476562,BEML,NSE
2017-01-03,1015.9500122070312,996.2000122070312,1002.7999877929688,1009.2999877929688,285489.0,981.5220947265624,BEML,NSE
2017-01-04,1023.0,1002.75,1013.7999877929688,1005.7999877929688,202005.0,978.1184692382812,BEML,NSE
2017-01-05,1017.5,993.5999755859376,1006.4000244140624,1001.5999755859376,150463.0,974.0339965820312,BEML,NSE
2017-01-06,1009.0,987.9000244140624,998.5,993.5499877929688,161214.0,966.2056274414062,BEML,NSE
2017-01-09,1188.0,980.6500244140624,984.0,1150.75,5793201.0,1119.0791015625,BEML,NSE
2017-01-10,1175.5,1133.5999755859375,1161.3499755859375,1170.75,2726697.0,1138.52880859375,BEML,NSE
2017-01-11,1230.5,1165.0999755859375,1174.8499755859375,1219.300048828125,2743020.0,1185.7425537109375,BEML,NSE
2017-01-12,1242.0,1211.0,1221.050048828125,1222.75,1449876.0,1189.09765625,BEML,NSE
2017-01-13,1243.9000244140625,1200.0999755859375,1230.0,1205.75,1345486.0,1172.5654296875,BEML,NSE
2017-01-16,1225.800048828125,1180.300048828125,1208.0,1212.800048828125,1034522.0,1179.4215087890625,BEML,NSE
2017-01-17,1227.199951171875,1186.5,1219.0,1189.449951171875,602874.0,1156.7139892578125,BEML,NSE
2017-01-18,1209.0,1169.5,1190.0,1181.8499755859375,616910.0,1149.3231201171875,BEML,NSE
2017-01-19,1199.9000244140625,1161.0999755859375,1181.0,1172.25,840107.0,1139.9873046875,BEML,NSE
2017-01-20,1183.699951171875,1152.0,1172.0,1158.550048828125,512975.0,1126.66455078125,BEML,NSE
2017-01-23,1241.300048828125,1157.050048828125,1162.0,1231.9000244140625,1523136.0,1197.995849609375,BEML,NSE
2017-01-24,1263.0,1222.0,1248.699951171875,1233.0999755859375,1617662.0,1199.1627197265625,BEML,NSE
2017-01-25,1264.0,1233.800048828125,1258.5,1238.0999755859375,947602.0,1204.025146484375,BEML,NSE
2017-01-27,1249.25,1216.0,1240.0,1220.800048828125,520153.0,1187.2012939453125,BEML,NSE
2017-01-30,1235.5,1214.800048828125,1221.1500244140625,1221.3499755859375,424037.0,1187.7362060546875,BEML,NSE
2017-01-31,1225.0,1196.0,1225.0,1203.800048828125,367768.0,1170.669189453125,BEML,NSE
2017-02-01,1253.5,1203.5999755859375,1206.0,1243.050048828125,972479.0,1208.8389892578125,BEML,NSE
2017-02-02,1240.0,1210.449951171875,1239.0,1215.550048828125,382241.0,1182.0958251953125,BEML,NSE
2017-02-03,1272.199951171875,1213.8499755859375,1216.5,1256.4000244140625,864490.0,1221.821533203125,BEML,NSE
2017-02-06,1275.0,1240.0,1269.0,1244.0,347895.0,1209.7628173828125,BEML,NSE
2017-02-07,1284.449951171875,1242.1500244140625,1246.800048828125,1263.0999755859375,611668.0,1228.3370361328125,BEML,NSE
2017-02-08,1281.0,1255.699951171875,1264.699951171875,1274.6500244140625,320854.0,1239.5692138671875,BEML,NSE
2017-02-09,1341.0,1282.0,1282.0,1330.699951171875,1551271.0,1294.07666015625,BEML,NSE
2017-02-10,1344.0,1300.0999755859375,1342.0,1308.449951171875,754072.0,1272.4388427734375,BEML,NSE
2017-02-13,1329.9000244140625,1271.0,1317.4000244140625,1287.0,610133.0,1251.579345703125,BEML,NSE
