Date,High,Low,Open,Close,Volume,Adj Close,Company,Exchange
2017-01-02,309.3500061035156,297.25,301.0,308.54998779296875,894288.0,308.54998779296875,TATAMTRDVR,NSE
2017-01-03,315.1000061035156,306.6000061035156,309.5,308.3999938964844,1558343.0,308.3999938964844,TATAMTRDVR,NSE
2017-01-04,313.95001220703125,308.54998779296875,308.54998779296875,310.25,850924.0,310.25,TATAMTRDVR,NSE
2017-01-05,324.0,315.8500061035156,317.0,322.95001220703125,1886492.0,322.95001220703125,TATAMTRDVR,NSE
2017-01-06,325.29998779296875,317.5,323.0,318.70001220703125,700519.0,318.70001220703125,TATAMTRDVR,NSE
2017-01-09,323.0,313.79998779296875,319.79998779296875,317.70001220703125,1201180.0,317.70001220703125,TATAMTRDVR,NSE
2017-01-10,327.04998779296875,320.0,320.0,326.29998779296875,1548530.0,326.29998779296875,TATAMTRDVR,NSE
2017-01-11,330.0,325.0,330.0,326.3500061035156,1278052.0,326.3500061035156,TATAMTRDVR,NSE
2017-01-12,329.3999938964844,322.6499938964844,328.70001220703125,325.6499938964844,881393.0,325.6499938964844,TATAMTRDVR,NSE
2017-01-13,329.3999938964844,319.6499938964844,329.0,323.95001220703125,829993.0,323.95001220703125,TATAMTRDVR,NSE
2017-01-16,331.0,324.5,325.0,329.79998779296875,1106751.0,329.79998779296875,TATAMTRDVR,NSE
2017-01-17,332.3999938964844,327.29998779296875,330.0,328.5,911004.0,328.5,TATAMTRDVR,NSE
2017-01-18,330.75,326.8500061035156,329.75,328.1000061035156,1046908.0,328.1000061035156,TATAMTRDVR,NSE
2017-01-19,339.5,327.5,329.0,337.45001220703125,2205655.0,337.45001220703125,TATAMTRDVR,NSE
2017-01-20,335.8999938964844,326.20001220703125,334.6000061035156,327.70001220703125,1888683.0,327.70001220703125,TATAMTRDVR,NSE
2017-01-23,334.75,327.04998779296875,328.0,333.8999938964844,1570332.0,333.8999938964844,TATAMTRDVR,NSE
2017-01-24,339.0,332.20001220703125,333.8999938964844,338.6000061035156,791547.0,338.6000061035156,TATAMTRDVR,NSE
2017-01-25,344.6000061035156,337.3500061035156,342.0,341.1499938964844,1571528.0,341.1499938964844,TATAMTRDVR,NSE
2017-01-27,345.3999938964844,339.29998779296875,345.3999938964844,341.8500061035156,1337893.0,341.8500061035156,TATAMTRDVR,NSE
2017-01-30,341.3999938964844,334.6499938964844,341.3999938964844,336.6000061035156,1132657.0,336.6000061035156,TATAMTRDVR,NSE
2017-01-31,339.3500061035156,329.5,336.3999938964844,332.95001220703125,1384702.0,332.95001220703125,TATAMTRDVR,NSE
2017-02-01,345.70001220703125,331.54998779296875,335.3500061035156,344.75,1455305.0,344.75,TATAMTRDVR,NSE
2017-02-02,345.1000061035156,335.1000061035156,344.5,339.79998779296875,1980081.0,339.79998779296875,TATAMTRDVR,NSE
2017-02-03,341.25,333.0,341.25,334.04998779296875,1351157.0,334.04998779296875,TATAMTRDVR,NSE
2017-02-06,339.95001220703125,328.79998779296875,339.79998779296875,330.25,3950193.0,330.25,TATAMTRDVR,NSE
2017-02-07,332.8500061035156,316.79998779296875,332.8500061035156,319.8999938964844,2349298.0,319.8999938964844,TATAMTRDVR,NSE
2017-02-08,323.5,318.75,321.3999938964844,320.70001220703125,2289962.0,320.70001220703125,TATAMTRDVR,NSE
2017-02-09,324.79998779296875,316.29998779296875,322.25,319.8999938964844,1677671.0,319.8999938964844,TATAMTRDVR,NSE
2017-02-10,322.95001220703125,315.0,322.95001220703125,317.75,2291870.0,317.75,TATAMTRDVR,NSE
2017-02-13,321.0,314.25,318.8999938964844,316.95001220703125,1018749.0,316.95001220703125,TATAMTRDVR,NSE
2017-02-14,317.0,287.6499938964844,315.5,297.75,4437127.0,297.75,TATAMTRDVR,NSE
2017-02-15,281.8999938964844,267.20001220703125,281.0,268.29998779296875,14484601.0,268.29998779296875,TATAMTRDVR,NSE
2017-02-16,277.70001220703125,267.25,270.35000610351557,275.79998779296875,3181343.0,275.79998779296875,TATAMTRDVR,NSE
2017-02-17,280.5,273.89999389648443,277.70001220703125,278.0,2095863.0,278.0,TATAMTRDVR,NSE
2017-02-20,280.70001220703125,275.0,278.0,278.5,1200415.0,278.5,TATAMTRDVR,NSE
2017-02-21,281.5,278.04998779296875,278.54998779296875,279.10000610351557,1667489.0,279.10000610351557,TATAMTRDVR,NSE
2017-02-22,286.70001220703125,280.5,280.54998779296875,283.04998779296875,2899119.0,283.04998779296875,TATAMTRDVR,NSE
2017-02-23,286.75,279.14999389648443,286.0,280.95001220703125,1521420.0,280.95001220703125,TATAMTRDVR,NSE
2017-02-27,281.35000610351557,275.5,279.60000610351557,277.14999389648443,1241272.0,277.14999389648443,TATAMTRDVR,NSE
2017-02-28,278.54998779296875,275.10000610351557,277.89999389648443,276.0,1529634.0,276.0,TATAMTRDVR,NSE
2017-03-01,277.04998779296875,274.0,276.10000610351557,274.54998779296875,963092.0,274.54998779296875,TATAMTRDVR,NSE
2017-03-02,285.3500061035156,278.39999389648443,279.20001220703125,282.54998779296875,4204819.0,282.54998779296875,TATAMTRDVR,NSE
2017-03-03,283.95001220703125,279.25,282.6000061035156,280.10000610351557,2383493.0,280.10000610351557,TATAMTRDVR,NSE
2017-03-06,283.75,278.75,278.75,282.70001220703125,3710959.0,282.70001220703125,TATAMTRDVR,NSE
2017-03-07,285.75,279.95001220703125,284.0,282.70001220703125,3070484.0,282.70001220703125,TATAMTRDVR,NSE
2017-03-08,282.95001220703125,277.79998779296875,282.8999938964844,279.5,1327952.0,279.5,TATAMTRDVR,NSE
2017-03-09,282.3999938964844,277.64999389648443,278.0,279.10000610351557,3429187.0,279.10000610351557,TATAMTRDVR,NSE
2017-03-10,281.79998779296875,277.89999389648443,281.79998779296875,279.89999389648443,707194.0,279.89999389648443,TATAMTRDVR,NSE
2017-03-14,285.8999938964844,281.70001220703125,285.0,282.1000061035156,1425319.0,282.1000061035156,TATAMTRDVR,NSE
2017-03-15,288.1000061035156,281.8999938964844,282.70001220703125,286.45001220703125,1350058.0,286.45001220703125,TATAMTRDVR,NSE
2017-03-16,293.45001220703125,288.25,289.0,292.8500061035156,2088343.0,292.8500061035156,TATAMTRDVR,NSE
2017-03-17,294.0,284.6000061035156,293.0,287.0,2161737.0,287.0,TATAMTRDVR,NSE
2017-03-20,289.3999938964844,284.6000061035156,286.5,288.6499938964844,1398786.0,288.6499938964844,TATAMTRDVR,NSE
2017-03-21,288.79998779296875,282.5,287.25,284.1499938964844,1759155.0,284.1499938964844,TATAMTRDVR,NSE
2017-03-22,283.0,277.0,283.0,277.45001220703125,2174601.0,277.45001220703125,TATAMTRDVR,NSE
2017-03-23,284.75,278.04998779296875,278.60000610351557,281.6000061035156,2815114.0,281.6000061035156,TATAMTRDVR,NSE
2017-03-24,283.5,279.89999389648443,281.6000061035156,280.85000610351557,1210662.0,280.85000610351557,TATAMTRDVR,NSE
2017-03-27,280.79998779296875,276.95001220703125,280.0,278.75,7823546.0,278.75,TATAMTRDVR,NSE
2017-03-28,287.20001220703125,279.25,279.25,285.6499938964844,2464330.0,285.6499938964844,TATAMTRDVR,NSE
2017-03-29,289.0,280.35000610351557,288.95001220703125,283.75,2185759.0,283.75,TATAMTRDVR,NSE
2017-03-30,284.95001220703125,280.5,282.8999938964844,281.6000061035156,4908286.0,281.6000061035156,TATAMTRDVR,NSE
2017-03-31,285.0,280.45001220703125,283.0,282.1499938964844,935940.0,282.1499938964844,TATAMTRDVR,NSE
2017-04-03,284.6000061035156,280.0,283.70001220703125,281.20001220703125,1485171.0,281.20001220703125,TATAMTRDVR,NSE
2017-04-05,286.75,280.95001220703125,282.8500061035156,285.1499938964844,1604859.0,285.1499938964844,TATAMTRDVR,NSE
2017-04-06,287.5,282.5,286.0,286.45001220703125,1474333.0,286.45001220703125,TATAMTRDVR,NSE
2017-04-07,287.75,282.25,284.20001220703125,284.3500061035156,2330807.0,284.3500061035156,TATAMTRDVR,NSE
2017-04-10,292.0,282.29998779296875,284.5,290.29998779296875,1804919.0,290.29998779296875,TATAMTRDVR,NSE
2017-04-11,293.0,287.29998779296875,291.6000061035156,288.29998779296875,1472760.0,288.29998779296875,TATAMTRDVR,NSE
2017-04-12,290.1499938964844,282.95001220703125,287.70001220703125,284.8500061035156,1499266.0,284.8500061035156,TATAMTRDVR,NSE
2017-04-13,283.79998779296875,276.0,283.79998779296875,277.60000610351557,1791778.0,277.60000610351557,TATAMTRDVR,NSE
2017-04-17,278.64999389648443,274.29998779296875,276.5,276.10000610351557,941673.0,276.10000610351557,TATAMTRDVR,NSE
2017-04-18,279.64999389648443,269.85000610351557,275.20001220703125,270.54998779296875,2047622.0,270.54998779296875,TATAMTRDVR,NSE
2017-04-19,273.54998779296875,267.14999389648443,270.54998779296875,271.54998779296875,1109730.0,271.54998779296875,TATAMTRDVR,NSE
2017-04-20,273.60000610351557,270.39999389648443,271.5,271.35000610351557,745081.0,271.35000610351557,TATAMTRDVR,NSE
2017-04-21,273.25,269.54998779296875,272.0,270.45001220703125,1443282.0,270.45001220703125,TATAMTRDVR,NSE
2017-04-24,272.95001220703125,269.10000610351557,271.0,270.45001220703125,1873400.0,270.45001220703125,TATAMTRDVR,NSE
2017-04-25,273.89999389648443,269.29998779296875,273.89999389648443,271.20001220703125,1392487.0,271.20001220703125,TATAMTRDVR,NSE
2017-04-26,276.79998779296875,271.35000610351557,272.5,275.04998779296875,1306178.0,275.04998779296875,TATAMTRDVR,NSE
2017-04-27,280.0,275.04998779296875,276.20001220703125,276.29998779296875,2268153.0,276.29998779296875,TATAMTRDVR,NSE
2017-04-28,282.0,275.79998779296875,277.5,280.0,1436250.0,280.0,TATAMTRDVR,NSE
2017-05-02,279.0,270.5,278.89999389648443,272.75,2062299.0,272.75,TATAMTRDVR,NSE
2017-05-03,276.0,268.5,274.10000610351557,269.45001220703125,2687003.0,269.45001220703125,TATAMTRDVR,NSE
2017-05-04,271.20001220703125,266.25,270.95001220703125,266.95001220703125,1140057.0,266.95001220703125,TATAMTRDVR,NSE
2017-05-05,268.79998779296875,257.45001220703125,268.79998779296875,258.95001220703125,3018815.0,258.95001220703125,TATAMTRDVR,NSE
2017-05-08,263.54998779296875,258.10000610351557,258.10000610351557,261.29998779296875,2028955.0,261.29998779296875,TATAMTRDVR,NSE
2017-05-09,265.25,260.95001220703125,262.0,262.25,1147684.0,262.25,TATAMTRDVR,NSE
2017-05-10,266.29998779296875,261.0,264.0,263.35000610351557,1296969.0,263.35000610351557,TATAMTRDVR,NSE
2017-05-11,266.89999389648443,264.0,264.0,264.89999389648443,1875642.0,264.89999389648443,TATAMTRDVR,NSE
2017-05-12,266.60000610351557,262.70001220703125,265.79998779296875,264.79998779296875,1861293.0,264.79998779296875,TATAMTRDVR,NSE
2017-05-15,266.20001220703125,262.29998779296875,266.0,263.79998779296875,1469749.0,263.79998779296875,TATAMTRDVR,NSE
2017-05-16,267.85000610351557,264.0,265.0,267.0,1425209.0,267.0,TATAMTRDVR,NSE
2017-05-17,273.29998779296875,265.39999389648443,267.54998779296875,270.95001220703125,10100650.0,270.95001220703125,TATAMTRDVR,NSE
