Date,Actual_Close,Linear_regression_Close,ARIMA_Close,LSTM_Close
2018-09-04,2735.550048828125,2828.0630463764533,2758.9828970056515,
2018-09-05,2772.300048828125,2827.527596717119,2758.487833140703,
2018-09-06,2783.10009765625,2826.9921470577833,2753.0486890826,
2018-09-07,2923.550048828125,2826.4566973983315,2750.827711747548,
2018-09-10,2868.60009765625,2824.743245902937,2751.573239641949,
2018-09-11,2833.699951171875,2824.207796243601,2656.435953352146,
2018-09-12,2867.949951171875,2823.6723465842656,2587.443083072932,
2018-09-14,2877.5,2822.6014472654792,2575.225773731914,
2018-09-17,2860.64990234375,2820.8879957702006,2564.2039290906464,
2018-09-18,2773.800048828125,2820.3525461108657,2569.0116482457124,
2018-09-19,2790.10009765625,2819.8170964514147,2606.546428732029,2865.9644
2018-09-21,2799.199951171875,2818.746197132743,2599.792267722771,2863.8057
2018-09-24,2759.300048828125,2817.0327456373493,2613.430205471714,2859.334
2018-09-25,2788.699951171875,2816.4972959778966,2634.041552625752,2850.9849
2018-09-26,2773.300048828125,2815.9618463185616,2629.2018231700667,2838.676
2018-09-27,2783.550048828125,2815.426396659226,2616.829720075411,2829.5044
2018-09-28,2687.449951171875,2814.8909469998907,2614.8837661095513,2823.5803
2018-10-01,2730.10009765625,2877.01764336403,2594.6273374902485,2809.2017
2018-10-03,2731.39990234375,2758.4208786158124,2561.8717663584384,2795.9124
2018-10-04,2657.0,2757.885428956361,2559.63134625668,2785.0454
2018-10-05,2543.050048828125,2757.349979297025,2550.993079212283,2772.9944
2018-10-08,2584.10009765625,2755.636527801631,2568.8147047476186,2749.2036
2018-10-09,2548.85009765625,2755.101078142296,2594.552451339513,2724.7222
2018-10-10,2581.800048828125,2754.565628482844,2586.744699173889,2700.637
2018-10-11,2525.800048828125,2754.0301788235083,2596.9407637706367,2679.0193
2018-10-12,2623.050048828125,2753.494729164289,2628.823850661986,2657.2861
2018-10-15,2620.449951171875,2751.781277668895,2623.039458154044,2643.7002
2018-10-16,2610.5,2751.2458280094434,2603.4886666635834,2639.1936
2018-10-17,2547.800048828125,2750.710378350108,2602.061371521793,2634.9812
2018-10-19,2510.25,2749.6394790314366,2566.6340498482637,2627.4055
2018-10-22,2556.89990234375,2747.926027536043,2527.370342920987,2618.5708
2018-10-23,2586.5,2747.3905778767075,2523.896359543673,2615.643
2018-10-24,2475.14990234375,2746.855128217372,2521.967588937457,2613.975
2018-10-25,2477.550048828125,2746.319678558037,2544.035021956653,2607.228
2018-10-26,2513.75,2745.784228898701,2574.6452372891667,2596.2144
2018-10-29,2549.10009765625,2744.0707774031907,2556.994269440253,2589.3245
2018-10-30,2556.25,2743.5353277438558,2573.221869734443,2582.7222
2018-10-31,2593.699951171875,2767.235090832692,2589.286939789612,2579.8235
2018-11-01,2598.85009765625,2850.349923046073,2583.978856202443,2582.1594
2018-11-02,2657.75,2776.8675161520946,2573.3218710298106,2589.7021
2018-11-05,2672.550048828125,2775.154064656817,2572.480307057169,2603.804
2018-11-06,2674.60009765625,2774.6186149974824,2521.299405747809,2618.9707
2018-11-07,2692.550048828125,2774.0831653380296,2473.8020480905293,2633.8096
2018-11-09,2693.050048828125,2773.0122660193592,2467.652643382103,2653.8335
2018-11-12,2652.300048828125,2771.2988145239647,2459.9591669113024,2672.4004
2018-11-13,2665.5,2770.763364864513,2474.252301265964,2684.2617
2018-11-14,2676.5,2770.2279152051783,2505.527846028666,2692.2979
2018-11-15,2668.85009765625,2769.6924655458424,2495.457782543681,2699.2473
2018-11-16,2695.35009765625,2769.157015886507,2508.506035201894,2703.2524
2018-11-19,2679.64990234375,2767.4435643911133,2532.1038736494515,2708.3262
2018-11-20,2666.5,2766.9081147317765,2526.7860322009883,2710.1545
2018-11-21,2604.64990234375,2766.372665072442,2512.1953268614834,2709.9856
2018-11-22,2590.35009765625,2765.8372154131066,2510.7391259906185,2704.0952
2018-11-26,2649.5,2763.588314258377,2476.5272349015513,2693.8933
2018-11-27,2599.64990234375,2763.0528645990416,2437.3891580347426,2687.2996
2018-11-28,2603.89990234375,2762.5174149397053,2433.63997212128,2680.7476
2018-11-29,2724.0,2761.9819652802544,2427.758681597037,2673.5168
2018-11-30,2745.699951171875,2785.681728368975,2446.2181550609102,2675.8245
2018-12-03,2736.0,2706.047346555395,2475.259362721269,2685.4087
