Date,TATAMOTORS_Close,TATAMTRDVR_Close,Spread,zscore
2018-05-07,335.1499938964844,188.4499969482422,146.6999969482422,3.0319905299796517
2018-05-08,332.1499938964844,190.0500030517578,142.09999084472656,2.499045309498312
2018-05-09,341.95001220703125,197.4499969482422,144.50001525878906,2.77710614501233
2018-05-10,333.6000061035156,198.6000061035156,135.00000000000003,1.6764580996104015
2018-05-11,330.79998779296875,195.3000030517578,135.49998474121094,1.7343850832155545
2018-05-14,323.6000061035156,190.9499969482422,132.65000915527344,1.4041940285008514
2018-05-15,310.1000061035156,180.9499969482422,129.15000915527344,0.9986927683483706
2018-05-16,310.25,183.8000030517578,126.44999694824219,0.6858760962402984
2018-05-17,314.8999938964844,185.3999938964844,129.49999999999997,1.0392418336564966
2018-05-18,304.6000061035156,181.0500030517578,123.55000305175781,0.3498900449663222
2018-05-21,295.8999938964844,175.35000610351562,120.54998779296875,0.002315768418997737
2018-05-22,307.70001220703125,177.75,129.95001220703125,1.0913791242379773
2018-05-23,309.45001220703125,176.0,133.45001220703125,1.4968803843904581
2018-05-24,288.6499938964844,168.64999389648438,120.0,-0.06140444390023365
2018-05-25,294.1499938964844,172.1999969482422,121.94999694824219,0.1645173331871089
2018-05-28,296.29998779296875,173.0500030517578,123.24998474121094,0.3151306726818719
2018-05-29,294.6499938964844,170.35000610351562,124.29998779296875,0.43678140429665574
2018-05-30,288.8999938964844,166.9499969482422,121.94999694824219,0.1645173331871089
2018-05-31,282.5,168.75,113.75,-0.7855138370296636
2018-06-01,287.20001220703125,173.5500030517578,113.65000915527344,-0.7970985266126156
2018-06-04,286.6499938964844,171.85000610351562,114.79998779296875,-0.6638648732600778
2018-06-05,284.95001220703125,170.85000610351562,114.10000610351562,-0.7449630038763363
2018-06-06,295.6499938964844,174.85000610351562,120.79998779296875,0.03128014414417494
2018-06-07,305.3999938964844,179.8000030517578,125.59999084472656,0.5873965116366168
2018-06-08,309.95001220703125,186.3500061035156,123.60000610351565,0.35568327368040054
2018-06-11,309.75,185.4499969482422,124.30000305175781,0.4367831721418538
2018-06-12,307.79998779296875,184.8999938964844,122.89999389648435,0.2745816073737393
2018-06-13,308.3999938964844,185.0500030517578,123.34999084472656,0.32671713011002196
2018-06-14,305.8999938964844,182.9499969482422,122.94999694824219,0.2803748360878177
2018-06-15,302.95001220703125,180.25,122.70001220703125,0.25141222820783854
2018-06-18,308.79998779296875,183.8000030517578,124.99998474121094,0.5178813027581123
2018-06-19,305.04998779296875,180.6999969482422,124.34999084472656,0.44257463301073074
2018-06-20,305.6000061035156,181.25,124.35000610351562,0.44257640085592886
2018-06-21,307.0,180.4499969482422,126.55000305175781,0.6974625536684486
2018-06-22,308.0,181.8500061035156,126.1499938964844,0.6511184918010495
2018-06-25,289.3999938964844,168.8000030517578,120.59999084472656,0.00810899713307279
2018-06-26,276.85000610351557,165.85000610351562,110.99999999999994,-1.1041219700066194
2018-06-27,271.04998779296875,161.85000610351562,109.19998168945312,-1.3126675966421264
2018-06-28,263.35000610351557,157.39999389648438,105.9500122070312,-1.6892009453790404
2018-06-29,269.29998779296875,158.64999389648438,110.64999389648438,-1.14467280315994
2018-07-02,266.70001220703125,158.6999969482422,108.00001525878906,-1.4516927108635411
2018-07-03,269.45001220703125,157.60000610351562,111.85000610351562,-1.005642385402931
2018-07-04,267.04998779296875,157.35000610351562,109.69998168945312,-1.2547388451917718
2018-07-05,261.54998779296875,153.25,108.29998779296875,-1.416938642114685
2018-07-06,270.85000610351557,156.89999389648438,113.9500122070312,-0.76234092217337
2018-07-09,273.5,157.64999389648438,115.85000610351562,-0.5422123738000959
2018-07-10,275.45001220703125,158.0500030517578,117.40000915527344,-0.3626328907349577
2018-07-11,267.79998779296875,154.8000030517578,112.99998474121094,-0.8724087320503933
2018-07-12,266.10000610351557,151.89999389648438,114.2000122070312,-0.7333765464481928
2018-07-13,263.60000610351557,150.1999969482422,113.40000915527338,-0.8260629023377994
2018-07-16,252.1000061035156,142.75,109.3500061035156,-1.2952861426547064
2018-07-17,257.95001220703125,143.1999969482422,114.75001525878906,-0.6696545662837567
2018-07-18,251.8500061035156,138.35000610351562,113.49999999999997,-0.8144782127548441
2018-07-19,252.5,139.89999389648438,112.60000610351562,-0.9187492582273995
2018-07-20,253.3999938964844,140.85000610351562,112.54998779296878,-0.9245442547866694
2018-07-23,258.75,141.75,117.0,-0.40897695260236006
2018-07-24,258.79998779296875,143.0,115.79998779296875,-0.5480073703593691
2018-07-25,257.85000610351557,141.1999969482422,116.65000915527338,-0.44952601791049585
2018-07-26,258.25,142.89999389648438,115.35000610351562,-0.6001411252504503
2018-07-27,268.14999389648443,149.1999969482422,118.94999694824224,-0.1830551755150109
2018-07-30,267.5,146.8000030517578,120.69999694824219,0.0196954545612229
2018-07-31,264.10000610351557,143.89999389648438,120.2000122070312,-0.03823152904394002
2018-08-01,265.04998779296875,143.5500030517578,121.49998474121094,0.11238004260563147
2018-08-02,260.85000610351557,143.5,117.35000610351557,-0.3684261194490393
2018-08-03,258.45001220703125,142.6999969482422,115.75001525878906,-0.5537970633830479
