Date,HMT_Close,TWL_Close,Spread,zscore
2018-04-09,30.0,118.4000015258789,-88.4000015258789,-1.4977694946788338
2018-04-10,29.5,117.3000030517578,-87.8000030517578,-1.4122655993603754
2018-04-11,28.60000038146973,116.3499984741211,-87.74999809265137,-1.4051395499231614
2018-04-12,29.60000038146973,115.25,-85.64999961853027,-1.1058753726880552
2018-04-13,29.25,116.3000030517578,-87.0500030517578,-1.3053854584020508
2018-04-16,28.899999618530273,114.0,-85.10000038146973,-1.0274967113760523
2018-04-17,29.5,114.0,-84.5,-0.9419925442473416
2018-04-18,30.79999923706055,112.9499969482422,-82.14999771118165,-0.607101109738954
2018-04-19,32.09999847412109,114.9499969482422,-82.84999847412112,-0.7068560166908275
2018-04-20,31.79999923706055,116.0500030517578,-84.25000381469725,-0.9063663742150732
2018-04-23,30.399999618530273,120.9000015258789,-90.50000190734863,-1.7970339437241942
2018-04-24,30.85000038146973,119.0,-88.14999961853027,-1.4621425092158047
2018-04-25,29.35000038146973,117.75,-88.39999961853027,-1.4977692228685795
2018-04-26,29.25,117.6999969482422,-88.4499969482422,-1.5048941850647806
2018-04-27,29.60000038146973,115.9499969482422,-86.34999656677248,-1.2056297360194204
2018-04-30,28.899999618530273,116.75,-87.85000038146973,-1.4193905615565765
2018-05-02,29.0,115.1999969482422,-86.1999969482422,-1.1842537621898062
2018-05-03,29.79999923706055,113.8000030517578,-84.00000381469725,-0.8707396605622982
2018-05-04,28.35000038146973,112.1500015258789,-83.80000114440918,-0.8422379091057243
2018-05-07,28.649999618530273,115.0999984741211,-86.44999885559082,-1.2198807476528335
2018-05-08,28.149999618530273,112.3499984741211,-84.19999885559082,-0.899240324777859
2018-05-09,29.0,111.5500030517578,-82.5500030517578,-0.664104612652102
2018-05-10,28.5,109.3000030517578,-80.8000030517578,-0.4147176170826774
2018-05-11,28.649999618530273,108.0,-79.35000038146973,-0.2080822973622288
2018-05-14,27.25,107.6500015258789,-80.4000015258789,-0.3577146577900361
2018-05-15,27.04999923706055,108.4000015258789,-81.35000228881836,-0.49309627839468256
2018-05-16,27.20000076293945,108.0,-80.79999923706055,-0.4147170734621708
2018-05-17,28.149999618530273,109.0999984741211,-80.94999885559082,-0.4360930472917849
2018-05-18,27.0,108.0999984741211,-81.0999984741211,-0.45746902112139903
2018-05-21,27.899999618530273,106.1999969482422,-78.29999732971193,-0.05844966512416921
2018-05-22,27.29999923706055,103.8499984741211,-76.54999923706055,0.19093705863500302
2018-05-23,26.5,102.0500030517578,-75.5500030517578,0.3334433696255962
2018-05-24,26.04999923706055,102.1999969482422,-76.14999771118165,0.24794001792764434
2018-05-25,26.0,104.1500015258789,-78.1500015258789,-0.037074234915061705
2018-05-28,27.0,106.25,-79.25,-0.19383155753906797
2018-05-29,26.75,105.5500030517578,-78.8000030517578,-0.12970390786047795
2018-05-30,26.649999618530273,102.3499984741211,-75.69999885559082,0.31206793941648864
2018-05-31,26.04999923706055,103.0999984741211,-77.04999923706055,0.11968363132945316
2018-06-01,26.79999923706055,101.1999969482422,-74.39999771118165,0.49732701349706887
2018-06-04,25.75,98.1500015258789,-72.4000015258789,0.7823401790987617
2018-06-05,24.60000038146973,93.75,-69.14999961853027,1.2454877283950903
2018-06-06,25.0,95.9000015258789,-70.9000015258789,0.9961004610154113
2018-06-07,26.0,99.0,-73.0,0.6968362837803054
2018-06-08,27.10000038146973,97.5,-70.39999961853027,1.0673541601312155
2018-06-11,28.35000038146973,98.1500015258789,-69.80000114440918,1.152858055449672
2018-06-12,27.60000038146973,97.6500015258789,-70.05000114440918,1.1172313417968969
2018-06-13,27.10000038146973,100.8499984741211,-73.74999809265137,0.5899564146322348
2018-06-14,27.29999923706055,101.1500015258789,-73.85000228881836,0.5757051311885654
2018-06-15,27.29999923706055,100.1999969482422,-72.89999771118165,0.7110872954137184
2018-06-18,26.899999618530273,98.5999984741211,-71.69999885559082,0.8820953578608876
2018-06-19,27.10000038146973,97.0,-69.89999961853027,1.1386075874367654
2018-06-20,26.79999923706055,96.25,-69.45000076293945,1.2027355089256075
2018-06-21,26.0,95.25,-69.25,1.2312369885719292
2018-06-22,26.75,96.5999984741211,-69.8499984741211,1.1457330932534728
2018-06-25,25.54999923706055,95.4499969482422,-69.89999771118165,1.1386078592470177
2018-06-26,25.5,95.9499969482422,-70.4499969482422,1.0602291979350145
2018-06-27,24.54999923706055,93.3000030517578,-68.75000381469725,1.3024898722569727
2018-06-28,24.25,92.5,-68.25,1.3737438431830291
2018-06-29,24.29999923706055,94.4000015258789,-70.10000228881836,1.1101058359801894
2018-07-02,24.25,92.6500015258789,-68.4000015258789,1.3523675975431606
2018-07-03,24.29999923706055,93.4499969482422,-69.14999771118165,1.2454880002053423
2018-07-04,24.0,93.0500030517578,-69.0500030517578,1.2597379245977445
2018-07-05,23.149999618530273,92.1500015258789,-69.00000190734863,1.26686343041445
2018-07-06,24.29999923706055,92.8000030517578,-68.50000381469725,1.3381165859097475
