Date,TATAMOTORS_Close,TWL_Close,Spread,zscore
2018-04-23,334.04998779296875,120.9000015258789,213.14998626708984,0.903446326465919
2018-04-24,331.54998779296875,119.0,212.54998779296875,0.8695224239884337
2018-04-25,328.6000061035156,117.75,210.85000610351562,0.773405491139569
2018-04-26,330.25,117.6999969482422,212.5500030517578,0.8695232867200813
2018-04-27,336.8999938964844,115.9499969482422,220.9499969482422,1.344458784136523
2018-04-30,340.3999938964844,116.75,223.64999389648438,1.4971165609681185
2018-05-02,336.04998779296875,115.1999969482422,220.84999084472656,1.3388044409187556
2018-05-03,333.5,113.8000030517578,219.6999969482422,1.2737838075726686
2018-05-04,334.3999938964844,112.1500015258789,222.24999237060547,1.417960500943437
2018-05-07,335.1499938964844,115.0999984741211,220.04999542236328,1.293572714737383
2018-05-08,332.1499938964844,112.3499984741211,219.79999542236328,1.2794377194246123
2018-05-09,341.95001220703125,111.5500030517578,230.40000915527344,1.878762297144579
2018-05-10,333.6000061035156,109.3000030517578,224.3000030517578,1.5338680664203113
2018-05-11,330.79998779296875,108.0,222.79998779296875,1.4490572318120387
2018-05-14,323.6000061035156,107.6500015258789,215.95000457763672,1.0617593092469295
2018-05-15,310.1000061035156,108.4000015258789,201.70000457763672,0.2560645764189911
2018-05-16,310.25,108.0,202.25,0.2871613072875927
2018-05-17,314.8999938964844,109.0999984741211,205.79999542236328,0.48787798190944454
2018-05-18,304.6000061035156,108.0999984741211,196.50000762939453,-0.03794315354031313
2018-05-21,295.8999938964844,106.1999969482422,189.6999969482422,-0.42241562995983356
2018-05-22,307.70001220703125,103.8499984741211,203.85001373291016,0.3776260537478089
2018-05-23,309.45001220703125,102.0500030517578,207.40000915527344,0.5783427283696607
2018-05-24,288.6499938964844,102.1999969482422,186.4499969482422,-0.6061705690258546
2018-05-25,294.1499938964844,104.1500015258789,189.99999237060547,-0.40545389440400276
2018-05-28,296.29998779296875,106.25,190.04998779296875,-0.40262715416094286
2018-05-29,294.6499938964844,105.5500030517578,189.09999084472656,-0.45633996380314257
2018-05-30,288.8999938964844,102.3499984741211,186.54999542236328,-0.600516657173911
2018-05-31,282.5,103.0999984741211,179.4000015258789,-1.0047771780264985
2018-06-01,287.20001220703125,101.1999969482422,186.00001525878906,-0.6316125253108651
2018-06-04,286.6499938964844,98.1500015258789,188.49999237060547,-0.49026386628062785
2018-06-05,284.95001220703125,93.75,191.20001220703125,-0.3376047953515609
2018-06-06,295.6499938964844,95.9000015258789,199.74999237060547,0.14581092279406044
2018-06-07,305.3999938964844,99.0,206.39999389648438,0.5218018843869299
2018-06-08,309.95001220703125,97.5,212.45001220703125,0.8638698062339615
2018-06-11,309.75,98.1500015258789,211.5999984741211,0.8158100457120578
2018-06-12,307.79998779296875,97.6500015258789,210.14998626708984,0.7338263827126689
2018-06-13,308.3999938964844,100.8499984741211,207.54999542236328,0.5868229490988405
2018-06-14,305.8999938964844,101.1500015258789,204.74999237060547,0.42851082904947746
2018-06-15,302.95001220703125,100.1999969482422,202.75001525878906,0.3154321606447819
2018-06-18,308.79998779296875,98.5999984741211,210.19998931884766,0.7366535543215526
2018-06-19,305.04998779296875,97.0,208.04998779296875,0.6150925083585584
2018-06-20,305.6000061035156,96.25,209.35000610351562,0.6885955192629439
2018-06-21,307.0,95.25,211.75,0.824291129172885
2018-06-22,308.0,96.5999984741211,211.4000015258789,0.8045022220081706
2018-06-25,289.3999938964844,95.4499969482422,193.9499969482422,-0.18212070964272906
2018-06-26,276.85000610351557,95.9499969482422,180.90000915527338,-0.9199667747840528
2018-06-27,271.04998779296875,93.3000030517578,177.74998474121094,-1.0980690960955983
2018-06-28,263.35000610351557,92.5,170.85000610351557,-1.4881937589037704
2018-06-29,269.29998779296875,94.4000015258789,174.89998626708984,-1.2592079563880212
2018-07-02,266.70001220703125,92.6500015258789,174.05001068115234,-1.307265560080806
2018-07-03,269.45001220703125,93.4499969482422,176.00001525878906,-1.1970123378216992
2018-07-04,267.04998779296875,93.0500030517578,173.99998474121094,-1.310094025787161
2018-07-05,261.54998779296875,92.1500015258789,169.39998626708984,-1.5701778532689799
2018-07-06,270.85000610351557,92.8000030517578,178.05000305175776,-1.0811060664422993
2018-07-09,273.5,91.9000015258789,181.5999984741211,-0.8803893918204444
2018-07-10,275.45001220703125,92.0,183.45001220703125,-0.7757896500474573
2018-07-11,267.79998779296875,91.75,176.04998779296875,-1.1941868916761105
2018-07-12,266.10000610351557,90.5999984741211,175.50000762939447,-1.2252827598130678
2018-07-13,263.60000610351557,88.8499984741211,174.75000762939447,-1.2676877457513804
2018-07-16,252.1000061035156,83.8499984741211,168.2500076293945,-1.635197623883421
2018-07-17,257.95001220703125,83.44999694824219,174.50001525878906,-1.2818223096983243
2018-07-18,251.8500061035156,81.55000305175781,170.30000305175778,-1.5192909211381942
2018-07-19,252.5,77.8499984741211,174.6500015258789,-1.2733420889691445
2018-07-20,253.3999938964844,73.75,179.6499938964844,-0.9906426140795497
