Date,TATAMOTORS_Close,TATAMTRDVR_Close,Spread,zscore
2018-01-08,433.5499877929688,255.1999969482422,178.34999084472662,1.298411235036771
2018-01-09,437.5499877929688,256.64999389648443,180.89999389648438,1.5135945817838863
2018-01-10,433.2999877929688,254.0,179.2999877929688,1.3785772264387763
2018-01-11,434.75,254.1000061035156,180.6499938964844,1.4924982004875225
2018-01-12,437.1000061035156,252.25,184.85000610351562,1.8469184363632138
2018-01-15,432.3500061035156,246.4499969482422,185.90000915527344,1.9355234953321374
2018-01-16,421.8999938964844,243.6999969482422,178.1999969482422,1.285753921307318
2018-01-17,422.95001220703125,245.0500030517578,177.90000915527344,1.2604392938484215
2018-01-18,418.95001220703125,242.6000061035156,176.35000610351565,1.1296414722867683
2018-01-19,418.0499877929688,243.6999969482422,174.34999084472662,0.9608691342949129
2018-01-22,421.8999938964844,239.0500030517578,182.84999084472656,1.678146098371356
2018-01-23,418.0,238.25,179.75,1.4165517428689736
2018-01-24,403.6000061035156,231.0,172.60000610351562,0.813195752841274
2018-01-25,400.2999877929688,227.25,173.0499877929688,0.8511676940296233
2018-01-29,399.25,225.5500030517578,173.6999969482422,0.9060190579727277
2018-01-30,395.8500061035156,225.1000061035156,170.75000000000003,0.6570820161997957
2018-01-31,399.5,224.5500030517578,174.9499969482422,1.0115009644545583
2018-02-01,393.6499938964844,222.0500030517578,171.59999084472656,0.7288089400348808
2018-02-02,383.75,214.1999969482422,169.5500030517578,0.5558196435014217
2018-02-05,395.7999877929688,218.9499969482422,176.84999084472662,1.171832947258574
2018-02-06,375.45001220703125,208.5500030517578,166.90000915527344,0.33219851680831225
2018-02-07,377.7999877929688,210.6499938964844,167.1499938964844,0.353293610483752
2018-02-08,374.8500061035156,210.8999938964844,163.95001220703122,0.08326147503537538
2018-02-09,368.75,207.1000061035156,161.6499938964844,-0.1108267780363026
2018-02-12,371.7999877929688,208.1999969482422,163.59999084472662,0.05372473855116979
2018-02-14,376.8500061035156,212.3500061035156,164.50000000000003,0.12967248379064267
2018-02-15,375.7999877929688,212.8000030517578,162.999984741211,0.0030929083915196085
2018-02-16,370.75,208.1999969482422,162.5500030517578,-0.034879032796829725
2018-02-19,368.75,204.3000030517578,164.4499969482422,0.1254529500071813
2018-02-20,369.2999877929688,205.3500061035156,163.9499816894532,0.08325889979352752
2018-02-21,364.45001220703125,204.0500030517578,160.40000915527344,-0.21630739689720685
2018-02-22,358.5,201.9499969482422,156.5500030517578,-0.5411921839096165
2018-02-23,360.20001220703125,203.75,156.45001220703125,-0.5496299638556058
2018-02-26,372.0499877929688,209.0500030517578,162.999984741211,0.0030929083915196085
2018-02-27,372.5499877929688,208.8000030517578,163.749984741211,0.06638205228061797
2018-02-28,369.8999938964844,206.8999938964844,162.99999999999997,0.0030941960124411466
2018-03-01,370.75,207.4499969482422,163.3000030517578,0.028410111092268635
2018-03-05,352.04998779296875,199.6999969482422,152.34999084472656,-0.8956124197853104
2018-03-06,346.5,196.1499938964844,150.3500061035156,-1.064382182535313
2018-03-07,347.79998779296875,194.25,153.54998779296875,-0.7943500470869388
2018-03-08,345.1499938964844,194.8999938964844,150.24999999999997,-1.072821250102231
2018-03-09,341.5,192.75,148.75,-1.1993995378804252
2018-03-12,352.6000061035156,197.6499938964844,154.95001220703122,-0.6762082516338049
2018-03-13,353.1499938964844,197.1000061035156,156.04998779296878,-0.5833862341232752
2018-03-14,354.04998779296875,197.3500061035156,156.69998168945315,-0.5285361578010948
2018-03-15,353.1000061035156,196.1499938964844,156.95001220703122,-0.507437201262876
2018-03-16,339.75,189.4499969482422,150.3000030517578,-1.0686017163187695
2018-03-19,335.70001220703125,188.8999938964844,146.80001831054685,-1.363949766846969
2018-03-20,338.79998779296875,190.0,148.79998779296875,-1.195181291717895
2018-03-21,333.8500061035156,188.4499969482422,145.40000915527344,-1.482090274679174
2018-03-22,338.20001220703125,190.5500030517578,147.65000915527344,-1.292222843011879
2018-03-23,330.8500061035156,186.8999938964844,143.95001220703122,-1.6044490286739141
2018-03-26,332.3500061035156,185.9499969482422,146.40000915527344,-1.3977047494937096
2018-03-27,331.1499938964844,185.8500061035156,145.29998779296878,-1.4905306298670182
2018-03-28,326.8500061035156,183.3000030517578,143.5500030517578,-1.6382040113206549
2018-04-02,339.1499938964844,189.4499969482422,149.6999969482422,-1.1192335464784198
2018-04-03,343.1000061035156,193.9499969482422,149.15000915527344,-1.1656445552336823
2018-04-04,355.6000061035156,199.1999969482422,156.40000915527344,-0.5538494976390648
2018-04-05,362.20001220703125,205.8000030517578,156.40000915527344,-0.5538494976390648
2018-04-06,364.1000061035156,206.5500030517578,157.5500030517578,-0.4568066587241521
