Date,TATAMOTORS_Close,TATAMTRDVR_Close,Spread,zscore
2018-02-06,375.45001220703125,208.5500030517578,166.90000915527344,1.8569293502459236
2018-02-07,377.7999877929688,210.6499938964844,167.1499938964844,1.8909660339403689
2018-02-08,374.8500061035156,210.8999938964844,163.95001220703122,1.4552723829426157
2018-02-09,368.75,207.1000061035156,161.6499938964844,1.1421132863182009
2018-02-12,371.7999877929688,208.1999969482422,163.59999084472662,1.4076152085992963
2018-02-14,376.8500061035156,212.3500061035156,164.50000000000003,1.5301559956559507
2018-02-15,375.7999877929688,212.8000030517578,162.999984741211,1.3259213505615244
2018-02-16,370.75,208.1999969482422,162.5500030517578,1.264654073374855
2018-02-19,368.75,204.3000030517578,164.4499969482422,1.523347827892614
2018-02-20,369.2999877929688,205.3500061035156,163.9499816894532,1.4552682278204077
2018-02-21,364.45001220703125,204.0500030517578,160.40000915527344,0.9719215576015432
2018-02-22,358.5,201.9499969482422,156.5500030517578,0.4477238032415808
2018-02-23,360.20001220703125,203.75,156.45001220703125,0.43410954527602663
2018-02-26,372.0499877929688,209.0500030517578,162.999984741211,1.3259213505615244
2018-02-27,372.5499877929688,208.8000030517578,163.749984741211,1.4280376343281835
2018-02-28,369.8999938964844,206.8999938964844,162.99999999999997,1.3259234281226244
2018-03-01,370.75,207.4499969482422,163.3000030517578,1.3667703571415144
2018-03-05,352.04998779296875,199.6999969482422,152.34999084472656,-0.12412904790060068
2018-03-06,346.5,196.1499938964844,150.3500061035156,-0.3964370603839175
2018-03-07,347.79998779296875,194.25,153.54998779296875,0.039256590613831834
2018-03-08,345.1499938964844,194.8999938964844,150.24999999999997,-0.4100533959105835
2018-03-09,341.5,192.75,148.75,-0.6142859634438982
2018-03-12,352.6000061035156,197.6499938964844,154.95001220703122,0.22987697774270416
2018-03-13,353.1499938964844,197.1000061035156,156.04998779296878,0.3796442031693667
2018-03-14,354.04998779296875,197.3500061035156,156.69998168945315,0.46814415140936
2018-03-15,353.1000061035156,196.1499938964844,156.95001220703122,0.502187067787129
2018-03-16,339.75,189.4499969482422,150.3000030517578,-0.40324522814724667
2018-03-19,335.70001220703125,188.8999938964844,146.80001831054685,-0.8797858081638821
2018-03-20,338.79998779296875,190.0,148.79998779296875,-0.6074798732416771
2018-03-21,333.8500061035156,188.4499969482422,145.40000915527344,-1.0704041177316426
2018-03-22,338.20001220703125,190.5500030517578,147.65000915527344,-0.7640552664316648
2018-03-23,330.8500061035156,186.8999938964844,143.95001220703122,-1.2678285175016322
2018-03-26,332.3500061035156,185.9499969482422,146.40000915527344,-0.9342490727094303
2018-03-27,331.1499938964844,185.8500061035156,145.29998779296878,-1.0840225308194165
2018-03-28,326.8500061035156,183.3000030517578,143.5500030517578,-1.3222917820471802
2018-04-02,339.1499938964844,189.4499969482422,149.6999969482422,-0.4849390861850188
2018-04-03,343.1000061035156,193.9499969482422,149.15000915527344,-0.5598226988983461
2018-04-04,355.6000061035156,199.1999969482422,156.40000915527344,0.42730137751269365
2018-04-05,362.20001220703125,205.8000030517578,156.40000915527344,0.42730137751269365
2018-04-06,364.1000061035156,206.5500030517578,157.5500030517578,0.5838788482637932
2018-04-09,358.29998779296875,201.9499969482422,156.34999084472656,0.4204911321882489
2018-04-10,353.25,198.8500061035156,154.3999938964844,0.15498920990716095
2018-04-11,355.79998779296875,200.75,155.04998779296875,0.24348915814715041
2018-04-12,358.3999938964844,202.1499938964844,156.24999999999997,0.40687687422269087
2018-04-13,357.04998779296875,202.8000030517578,154.24998474121094,0.13456470661715814
2018-04-16,339.1499938964844,193.6000061035156,145.54998779296878,-1.0499837695638634
2018-04-17,336.45001220703125,192.75,143.70001220703125,-1.3018672787571814
2018-04-18,334.79998779296875,190.3999938964844,144.39999389648435,-1.2065612403149706
2018-04-19,334.25,191.1999969482422,143.0500030517578,-1.3903693045582866
2018-04-20,336.0,190.8000030517578,145.1999969482422,-1.0976367887849745
2018-04-23,334.04998779296875,188.1000061035156,145.94998168945315,-0.9955225825794232
2018-04-24,331.54998779296875,188.1499938964844,143.39999389648435,-1.342716285337183
2018-04-25,328.6000061035156,185.25,143.35000610351562,-1.3495223755394004
2018-04-26,330.25,184.9499969482422,145.3000030517578,-1.0840204532583086
2018-04-27,336.8999938964844,188.75,148.14999389648438,-0.6959798214816704
2018-04-30,340.3999938964844,191.5,148.89999389648438,-0.5938635377150111
2018-05-02,336.04998779296875,189.1000061035156,146.94998168945315,-0.8593675375572107
2018-05-03,333.5,187.0,146.5,-0.9206348147438761
2018-05-04,334.3999938964844,187.5,146.89999389648438,-0.8661736277594358
2018-05-07,335.1499938964844,188.4499969482422,146.6999969482422,-0.893404221251656
