Date,HMT_Close,TWL_Close,Spread,zscore
2018-02-21,34.59999847412109,129.25,-94.6500015258789,-1.8290868601991428
2018-02-22,34.799999237060554,126.3000030517578,-91.50000381469724,-1.1407619267280185
2018-02-23,34.09999847412109,128.10000610351562,-94.00000762939453,-1.6870527869786873
2018-02-26,34.900001525878906,131.25,-96.3499984741211,-2.200563411482399
2018-02-27,33.450000762939446,129.35000610351562,-95.90000534057617,-2.102232707110688
2018-02-28,33.0,126.9499969482422,-93.9499969482422,-1.6761246524423261
2018-03-01,34.549999237060554,126.3499984741211,-91.79999923706055,-1.2063157296424987
2018-03-05,32.900001525878906,123.6999969482422,-90.7999954223633,-0.9877988853987797
2018-03-06,32.049999237060554,120.0500030517578,-88.00000381469724,-0.37595588937849056
2018-03-07,31.0,118.5999984741211,-87.5999984741211,-0.28854831810857956
2018-03-08,31.0,118.3499984741211,-87.3499984741211,-0.23391931544075611
2018-03-09,30.29999923706055,116.9499969482422,-86.64999771118165,-0.08095794125636796
2018-03-12,29.95000076293945,117.1999969482422,-87.24999618530275,-0.2120672142301728
2018-03-13,29.54999923706055,125.3499984741211,-95.79999923706055,-2.0803797723276736
2018-03-14,31.0,124.0,-93.0,-1.4685351091625367
2018-03-15,31.04999923706055,120.9499969482422,-89.89999771118165,-0.7911349759380725
2018-03-16,31.29999923706055,120.9499969482422,-89.64999771118165,-0.736505973270249
2018-03-19,29.85000038146973,114.75,-84.89999961853027,0.3014446606321849
2018-03-20,30.85000038146973,114.0,-83.14999961853027,0.6838476793069489
2018-03-21,30.10000038146973,113.9499969482422,-83.84999656677248,0.5308871386949829
2018-03-22,29.29999923706055,110.5999984741211,-81.29999923706055,1.088102382406085
2018-03-23,28.60000038146973,108.0,-79.39999961853027,1.5032827193243001
2018-03-26,28.649999618530273,111.0,-82.35000038146973,0.8586603211294981
2018-03-27,28.35000038146973,111.3499984741211,-82.99999809265137,0.7166254143366143
2018-03-28,28.0,109.6999969482422,-81.6999969482422,1.0006964782810215
2018-04-02,28.399999618530273,114.1999969482422,-85.79999732971193,0.10478075117147452
2018-04-03,29.79999923706055,118.3499984741211,-88.54999923706055,-0.4961386949607942
2018-04-04,29.5,114.8499984741211,-85.3499984741211,0.20311270590183125
2018-04-05,29.45000076293945,116.9000015258789,-87.45000076293945,-0.2557714166513425
2018-04-06,29.5,119.5999984741211,-90.0999984741211,-0.8348383447868137
2018-04-09,30.0,118.4000015258789,-88.4000015258789,-0.4633617935035572
2018-04-10,29.5,117.3000030517578,-87.8000030517578,-0.33225252052974924
2018-04-11,28.60000038146973,116.3499984741211,-87.74999809265137,-0.32132563635203076
2018-04-12,29.60000038146973,115.25,-85.64999961853027,0.13755765262871464
2018-04-13,29.25,116.3000030517578,-87.0500030517578,-0.168365512526279
2018-04-16,28.899999618530273,114.0,-85.10000038146973,0.25774129178344046
2018-04-17,29.5,114.0,-84.5,0.38885098154345954
2018-04-18,30.79999923706055,112.9499969482422,-82.14999771118165,0.9023641067644537
2018-04-19,32.09999847412109,114.9499969482422,-82.84999847412112,0.7494027325800593
2018-04-20,31.79999923706055,116.0500030517578,-84.25000381469725,0.4434791506388577
2018-04-23,30.399999618530273,120.9000015258789,-90.50000190734863,-0.9222454992705168
2018-04-24,30.85000038146973,119.0,-88.14999961853027,-0.40873237404951956
2018-04-25,29.35000038146973,117.75,-88.39999961853027,-0.463361376717343
2018-04-26,29.25,117.6999969482422,-88.4499969482422,-0.4742865937502109
2018-04-27,29.60000038146973,115.9499969482422,-86.34999656677248,-0.01540288798325133
2018-04-30,28.899999618530273,116.75,-87.85000038146973,-0.34317773756261716
2018-05-02,29.0,115.1999969482422,-86.1999969482422,0.017374430260199882
2018-05-03,29.79999923706055,113.8000030517578,-84.00000381469725,0.49810815330668107
2018-05-04,28.35000038146973,112.1500015258789,-83.80000114440918,0.5418119389416366
2018-05-07,28.649999618530273,115.0999984741211,-86.44999885559082,-0.03725498919383463
2018-05-08,28.149999618530273,112.3499984741211,-84.19999885559082,0.45440603481657615
2018-05-09,29.0,111.5500030517578,-82.5500030517578,0.8149565354945426
2018-05-10,28.5,109.3000030517578,-80.8000030517578,1.1973595541693065
2018-05-11,28.649999618530273,108.0,-79.35000038146973,1.5142083531433792
2018-05-14,27.25,107.6500015258789,-80.4000015258789,1.2847662918667924
2018-05-15,27.04999923706055,108.4000015258789,-81.35000228881836,1.0771759150145777
2018-05-16,27.20000076293945,108.0,-80.79999923706055,1.1973603877417318
2018-05-17,28.149999618530273,109.0999984741211,-80.94999885559082,1.1645830694982806
2018-05-18,27.0,108.0999984741211,-81.0999984741211,1.1318057512548294
2018-05-21,27.899999618530273,106.1999969482422,-78.29999732971193,1.7436508312061771
2018-05-22,27.29999923706055,103.8499984741211,-76.54999923706055,2.12605343309473
