Date,TATAMOTORS_Close,TATAMTRDVR_Close,Spread,zscore
2019-05-17,176.85000610351562,83.19999694824219,93.65000915527344,1.3466325365190963
2019-05-20,190.1499938964844,88.8499984741211,101.29999542236331,2.195467973386907
2019-05-21,176.8000030517578,83.1500015258789,93.6500015258789,1.3466316899684994
2019-05-22,179.10000610351562,85.4000015258789,93.70000457763672,1.3521799825799727
2019-05-23,175.14999389648438,84.8499984741211,90.29999542236328,0.9749180953153089
2019-05-24,182.3000030517578,86.8499984741211,95.45000457763672,1.5463583722731808
2019-05-27,181.3500061035156,87.19999694824219,94.15000915527341,1.4021120764314383
2019-05-28,180.25,87.8499984741211,92.4000015258789,1.2079328401876364
2019-05-29,176.35000610351562,85.3499984741211,91.00000762939453,1.0525908056735471
2019-05-30,175.14999389648438,84.75,90.39999389648438,0.9860138339876586
2019-05-31,172.60000610351562,83.94999694824219,88.65000915527344,0.791837137395644
2019-06-03,174.5,84.94999694824219,89.55000305175781,0.8916996319973879
2019-06-04,173.25,85.69999694824219,87.55000305175781,0.669781472348007
2019-06-06,169.6999969482422,82.0999984741211,87.5999984741211,0.6753289184088834
2019-06-07,169.5,81.6500015258789,87.8499984741211,0.7030686883650561
2019-06-10,166.1999969482422,81.3499984741211,84.8499984741211,0.3701914488909847
2019-06-11,170.75,84.9000015258789,85.8499984741211,0.48115052871567515
2019-06-12,169.0500030517578,83.19999694824219,85.85000610351562,0.48115137526627194
2019-06-13,167.39999389648438,83.05000305175781,84.34999084472656,0.31471106242804264
2019-06-14,164.1999969482422,80.5999984741211,83.5999984741211,0.23149259911012163
2019-06-17,158.75,78.25,80.5,-0.11248037903629943
2019-06-18,158.3000030517578,76.75,81.55000305175781,0.004026993399864274
2019-06-19,154.64999389648438,75.0999984741211,79.54999542236328,-0.21789201280011344
2019-06-20,159.25,76.94999694824219,82.30000305175781,0.08724630326838212
2019-06-21,158.89999389648438,76.6500015258789,82.24999237060547,0.08169716410631206
2019-06-24,159.3000030517578,77.69999694824219,81.60000610351562,0.00957528601133752
2019-06-25,160.4499969482422,77.94999694824219,82.5,0.10943778061308149
2019-06-26,161.10000610351562,78.55000305175781,82.55000305175781,0.11498607322455473
2019-06-27,165.85000610351562,81.75,84.10000610351562,0.28697298557306367
2019-06-28,162.5500030517578,79.6500015258789,82.9000015258789,0.15382158185307704
2019-07-01,168.0,81.75,86.25,0.5255343299556707
2019-07-02,163.75,79.75,84.0,0.2758764003501172
2019-07-03,162.3000030517578,80.19999694824219,82.10000610351562,0.06505482592368275
2019-07-04,165.1999969482422,80.69999694824219,84.5,0.3313559402624624
2019-07-05,160.1999969482422,77.94999694824219,82.25,0.08169801065690888
2019-07-08,154.5500030517578,74.9000015258789,79.6500015258789,-0.20679542757716696
2019-07-09,155.8000030517578,74.80000305175781,81.0,-0.0570008391239542
2019-07-10,151.64999389648438,73.0999984741211,78.54999542236328,-0.3288510926248039
2019-07-11,156.8000030517578,76.0,80.80000305175781,-0.07919231646865357
2019-07-12,159.3000030517578,77.1500015258789,82.1500015258789,0.07060227198455918
2019-07-15,160.9499969482422,77.8499984741211,83.0999984741211,0.1760130591977764
2019-07-16,170.0,80.9000015258789,89.0999984741211,0.8417675381459191
2019-07-17,167.89999389648438,80.25,87.64999389648438,0.6808763644697599
2019-07-18,160.75,76.9000015258789,83.8499984741211,0.2592323690662942
2019-07-19,154.85000610351562,73.69999694824219,81.15000915527344,-0.04035596128953446
2019-07-22,156.75,74.75,82.0,0.05395824070073626
2019-07-23,156.1999969482422,75.19999694824219,81.0,-0.0570008391239542
2019-07-24,151.25,72.25,79.0,-0.2789189987733351
2019-07-25,144.3000030517578,69.80000305175781,74.5,-0.7782348579844421
2019-07-26,147.14999389648438,70.9000015258789,76.24999237060547,-0.5840573148418307
2019-07-29,137.55000305175778,66.59999847412111,70.95000457763668,-1.17213908343174
2019-07-30,133.44999694824222,64.59999847412111,68.84999847412111,-1.405153828304061
2019-07-31,135.60000610351562,65.15000152587889,70.45000457763673,-1.227618623344079
2019-08-01,129.55000305175778,62.75,66.80000305175778,-1.6326194340143232
2019-08-02,130.69999694824222,62.25,68.44999694824222,-1.449537629544055
2019-08-05,123.75,58.75,65.0,-1.8323461163190016
2019-08-06,122.5,58.20000076293945,64.29999923706055,-1.9100175568513444
2019-08-07,117.4000015258789,55.6500015258789,61.75000000000001,-2.1929631257492446
2019-08-08,124.0500030517578,58.75,65.3000030517578,-1.7990580537513572
2019-08-09,122.0500030517578,58.20000076293945,63.850002288818345,-1.959948804152218
2019-08-13,121.9499969482422,57.70000076293945,64.24999618530275,-1.915565849462816
2019-08-14,120.9000015258789,57.349998474121094,63.55000305175781,-1.993236443444564
