Date,BEML_Close,ESCORTS_Close,Spread,zscore
2019-01-02,922.9000244140624,707.0999755859375,215.8000488281249,1.8762018576982202
2019-01-03,886.6500244140625,722.2000122070312,164.45001220703125,0.24147613482760016
2019-01-04,880.5999755859375,723.8499755859375,156.75,-0.0036533499697113045
2019-01-07,910.75,729.25,181.5,0.7842616020602908
2019-01-08,917.0,731.1500244140625,185.8499755859375,0.9227428467118313
2019-01-09,908.7000122070312,739.5999755859375,169.10003662109375,0.3895094181869696
2019-01-10,906.7000122070312,744.6500244140625,162.04998779296875,0.16507148347095818
2019-01-11,891.75,753.5499877929688,138.20001220703125,-0.5941912385375536
2019-01-14,876.0,753.0499877929688,122.95001220703125,-1.0796741887782622
2019-01-15,910.5999755859376,756.0999755859375,154.5000000000001,-0.07528198197243516
2019-01-16,914.0,737.7000122070312,176.29998779296875,0.6187194861548988
2019-01-17,895.0999755859375,733.7999877929688,161.29998779296875,0.14119527280338237
2019-01-18,892.0999755859375,728.9500122070312,163.14996337890625,0.2000891485630034
2019-01-21,889.1500244140625,733.25,155.9000244140625,-0.03071227817256457
2019-01-22,878.25,720.7999877929688,157.45001220703125,0.018631501930225797
2019-01-23,883.2999877929688,730.4000244140625,152.89996337890625,-0.1262190638938662
2019-01-24,870.75,715.5499877929688,155.20001220703125,-0.052997130072501675
2019-01-25,848.5999755859375,703.0499877929688,145.54998779296875,-0.36020515121570995
2019-01-28,817.1500244140625,675.0499877929688,142.10003662109375,-0.4700341658457601
2019-01-29,793.2000122070312,644.1500244140625,149.04998779296875,-0.24878283476702276
2019-01-30,796.3499755859375,657.6500244140625,138.699951171875,-0.5782757078101681
2019-01-31,794.1500244140625,659.5999755859375,134.550048828125,-0.710387631289157
2019-02-01,799.2000122070312,677.9500122070312,121.25,-1.133793988234967
2019-02-04,796.9000244140625,678.5499877929688,118.35003662109375,-1.2261141703189944
2019-02-05,763.7000122070312,684.4000244140625,79.29998779296875,-2.4692704268515744
2019-02-06,758.5,683.9000244140625,74.5999755859375,-2.6188950689785826
2019-02-07,771.5,682.8499755859375,88.6500244140625,-2.1716125013651966
2019-02-08,783.8499755859375,659.9000244140625,123.949951171875,-1.0478411842724926
2019-02-11,785.2000122070312,636.5,148.70001220703125,-0.25992428919149213
2019-02-12,765.1500244140625,610.75,154.4000244140625,-0.07846469950771622
2019-02-14,782.4500122070312,643.9500122070312,138.5,-0.584641142880723
2019-02-15,770.0999755859375,638.2999877929688,131.79998779296875,-0.7979356801212667
2019-02-18,767.5999755859375,628.25,139.3499755859375,-0.5575822146778697
2019-02-19,756.5499877929688,637.1500244140625,119.39996337890625,-1.1926898070455862
2019-02-20,773.9000244140625,658.9500122070312,114.95001220703125,-1.3343537692324041
2019-02-21,786.4000244140625,655.25,131.1500244140625,-0.8186272302025668
2019-02-22,817.7000122070312,655.5999755859375,162.10003662109375,0.16666478528959525
2019-02-25,824.75,654.4500122070312,170.29998779296875,0.4277098008142922
2019-02-26,823.1500244140625,660.9000244140625,162.25,0.1714388615925114
2019-02-27,839.2999877929688,663.3499755859375,175.95001220703125,0.6075780317304295
2019-02-28,835.2999877929688,657.5999755859375,177.70001220703125,0.663289189954773
2019-03-01,851.0,674.0499877929688,176.95001220703125,0.6394129792871972
2019-03-05,907.8499755859376,712.8499755859375,195.0000000000001,1.2140333940766592
2019-03-06,910.6500244140624,737.7999877929688,172.85003662109364,0.5088904715248451
2019-03-07,888.4500122070312,735.2999877929688,153.1500244140625,-0.11825838395367592
2019-03-08,898.4500122070312,729.8499755859375,168.60003662109375,0.37359194440858573
2019-03-11,912.75,740.5999755859375,172.1500244140625,0.4866056196249116
2019-03-12,904.9500122070312,798.0999755859375,106.85003662109375,-1.5922160672218237
2019-03-13,971.6500244140624,788.0,183.6500244140624,0.8527075165277372
2019-03-14,969.75,799.75,170.0,0.4181597051574616
2019-03-15,965.25,800.5499877929688,164.70001220703125,0.2494348717167921
2019-03-18,995.2999877929688,786.0999755859375,209.20001220703125,1.6660900379929577
2019-03-19,993.9500122070312,811.2000122070312,182.75,0.8240552865062506
2019-03-20,989.2000122070312,821.5499877929688,167.6500244140625,0.34334835561945665
2019-03-22,966.0499877929688,804.4500122070312,161.5999755859375,0.15074536846021303
2019-03-25,967.6500244140624,788.7000122070312,178.95001220703114,0.7030828744007291
2019-03-26,977.25,804.5499877929688,172.70001220703125,0.5041144521709342
2019-03-27,965.75,819.0499877929688,146.70001220703125,-0.3235941843050277
2019-03-28,991.7000122070312,792.4500122070312,199.25,1.3493319211929187
2019-04-01,1008.7999877929688,774.7000122070312,234.0999755859375,2.458779066325876
2019-04-02,1008.3499755859376,772.3499755859375,236.0000000000001,2.519266243904138
