Date,HMT_Close,TWL_Close,Spread,zscore
2018-04-23,30.399999618530273,120.9000015258789,-90.50000190734863,-1.933128834852226
2018-04-24,30.85000038146973,119.0,-88.14999961853027,-1.6551055725745834
2018-04-25,29.35000038146973,117.75,-88.39999961853027,-1.6846824865631906
2018-04-26,29.25,117.6999969482422,-88.4499969482422,-1.6905975534453896
2018-04-27,29.60000038146973,115.9499969482422,-86.34999656677248,-1.4421514308103
2018-04-30,28.899999618530273,116.75,-87.85000038146973,-1.619613366049833
2018-05-02,29.0,115.1999969482422,-86.1999969482422,-1.424405327547925
2018-05-03,29.79999923706055,113.8000030517578,-84.00000381469725,-1.1641292968023833
2018-05-04,28.35000038146973,112.1500015258789,-83.80000114440918,-1.140467449695975
2018-05-07,28.649999618530273,115.0999984741211,-86.44999885559082,-1.4539824671904762
2018-05-08,28.149999618530273,112.3499984741211,-84.19999885559082,-1.1877902412930115
2018-05-09,29.0,111.5500030517578,-82.5500030517578,-0.9925831054068832
2018-05-10,28.5,109.3000030517578,-80.8000030517578,-0.7855447074866329
2018-05-11,28.649999618530273,108.0,-79.35000038146973,-0.6139982904371887
2018-05-14,27.25,107.6500015258789,-80.4000015258789,-0.7382214645817063
2018-05-15,27.04999923706055,108.4000015258789,-81.35000228881836,-0.8506138279999921
2018-05-16,27.20000076293945,108.0,-80.79999923706055,-0.7855442561787429
2018-05-17,28.149999618530273,109.0999984741211,-80.94999885559082,-0.803290359441118
2018-05-18,27.0,108.0999984741211,-81.0999984741211,-0.8210364627034932
2018-05-21,27.899999618530273,106.1999969482422,-78.29999732971193,-0.4897748906387268
2018-05-22,27.29999923706055,103.8499984741211,-76.54999923706055,-0.28273671837242065
2018-05-23,26.5,102.0500030517578,-75.5500030517578,-0.16442951372588185
2018-05-24,26.04999923706055,102.1999969482422,-76.14999771118165,-0.23541347546749414
2018-05-25,26.0,104.1500015258789,-78.1500015258789,-0.4720292386842416
2018-05-28,27.0,106.25,-79.25,-0.6021674797109566
2018-05-29,26.75,105.5500030517578,-78.8000030517578,-0.5489293955777753
2018-05-30,26.649999618530273,102.3499984741211,-75.69999885559082,-0.182175165680367
2018-05-31,26.04999923706055,103.0999984741211,-77.04999923706055,-0.341890546349635
2018-06-01,26.79999923706055,101.1999969482422,-74.39999771118165,-0.028375077547243797
2018-06-04,25.75,98.1500015258789,-72.4000015258789,0.20823978305372373
2018-06-05,24.60000038146973,93.75,-69.14999961853027,0.592739890559563
2018-06-06,25.0,95.9000015258789,-70.9000015258789,0.3857012669853669
2018-06-07,26.0,99.0,-73.0,0.13725537000422314
2018-06-08,27.10000038146973,97.5,-70.39999961853027,0.4448553206165271
2018-06-11,28.35000038146973,98.1500015258789,-69.80000114440918,0.5158397336660276
2018-06-12,27.60000038146973,97.6500015258789,-70.05000114440918,0.4862628196774205
2018-06-13,27.10000038146973,100.8499984741211,-73.74999809265137,0.048524853692347415
2018-06-14,27.29999923706055,101.1500015258789,-73.85000228881836,0.036693591658223695
2018-06-15,27.29999923706055,100.1999969482422,-72.89999771118165,0.14908640638439935
2018-06-18,26.899999618530273,98.5999984741211,-71.69999885559082,0.29105545813734807
2018-06-19,27.10000038146973,97.0,-69.89999961853027,0.5040091485937415
2018-06-20,26.79999923706055,96.25,-69.45000076293945,0.557247458380867
2018-06-21,26.0,95.25,-69.25,0.5809090798333311
2018-06-22,26.75,96.5999984741211,-69.8499984741211,0.5099246667838304
2018-06-25,25.54999923706055,95.4499969482422,-69.89999771118165,0.5040093742476857
2018-06-26,25.5,95.9499969482422,-70.4499969482422,0.43894025373432816
2018-06-27,24.54999923706055,93.3000030517578,-68.75000381469725,0.6400624565026554
2018-06-28,24.25,92.5,-68.25,0.6992167357877598
2018-06-29,24.29999923706055,94.4000015258789,-70.10000228881836,0.48034730148733157
2018-07-02,24.25,92.6500015258789,-68.4000015258789,0.6814704068714388
2018-07-03,24.29999923706055,93.4499969482422,-69.14999771118165,0.5927401162135072
2018-07-04,24.0,93.0500030517578,-69.0500030517578,0.6045702499779051
2018-07-05,23.149999618530273,92.1500015258789,-69.00000190734863,0.6104857681679924
2018-07-06,24.29999923706055,92.8000030517578,-68.50000381469725,0.6696393704912625
2018-07-09,24.70000076293945,91.9000015258789,-67.20000076293945,0.8234396842783317
2018-07-10,24.85000038146973,92.0,-67.14999961853027,0.8293552024684205
2018-07-11,24.29999923706055,91.75,-67.45000076293945,0.7938627702897244
2018-07-12,24.25,90.5999984741211,-66.3499984741211,0.9240014626243311
2018-07-13,24.20000076293945,88.8499984741211,-64.64999771118164,1.1251245680084383
2018-07-16,23.35000038146973,83.8499984741211,-60.49999809265137,1.6161012950885285
2018-07-17,23.20000076293945,83.44999694824219,-60.249996185302734,1.6456784347310816
2018-07-18,23.5,81.55000305175781,-58.05000305175781,1.9059544654766198
2018-07-19,23.399999618530273,77.8499984741211,-54.44999885559082,2.331862523351244
2018-07-20,23.0,73.75,-50.75,2.769600714990263
