Date,HMT_Close,TWL_Close,Spread,zscore
2018-03-08,31.0,118.3499984741211,-87.3499984741211,-0.7646271886834983
2018-03-09,30.29999923706055,116.9499969482422,-86.64999771118165,-0.6317282461846886
2018-03-12,29.95000076293945,117.1999969482422,-87.24999618530275,-0.7456412116174013
2018-03-13,29.54999923706055,125.3499984741211,-95.79999923706055,-2.3689056765998693
2018-03-14,31.0,124.0,-93.0,-1.8373106308455909
2018-03-15,31.04999923706055,120.9499969482422,-89.89999771118165,-1.2487583781339873
2018-03-16,31.29999923706055,120.9499969482422,-89.64999771118165,-1.2012945218301951
2018-03-19,29.85000038146973,114.75,-84.89999961853027,-0.2994816141786261
2018-03-20,30.85000038146973,114.0,-83.14999961853027,0.03276537994791931
2018-03-21,30.10000038146973,113.9499969482422,-83.84999656677248,-0.10013283830992442
2018-03-22,29.29999923706055,110.5999984741211,-81.29999923706055,0.3839979890200788
2018-03-23,28.60000038146973,108.0,-79.39999961853027,0.7447232245048024
2018-03-26,28.649999618530273,111.0,-82.35000038146973,0.1846495752718601
2018-03-27,28.35000038146973,111.3499984741211,-82.99999809265137,0.06124398342658321
2018-03-28,28.0,109.6999969482422,-81.6999969482422,0.30805625347859145
2018-04-02,28.399999618530273,114.1999969482422,-85.79999732971193,-0.4703510623276979
2018-04-03,29.79999923706055,118.3499984741211,-88.54999923706055,-0.9924538437898952
2018-04-04,29.5,114.8499984741211,-85.3499984741211,-0.3849163382531607
2018-04-05,29.45000076293945,116.9000015258789,-87.45000076293945,-0.783613165749598
2018-04-06,29.5,119.5999984741211,-90.0999984741211,-1.2867296080252126
2018-04-09,30.0,118.4000015258789,-88.4000015258789,-0.9639759645522028
2018-04-10,29.5,117.3000030517578,-87.8000030517578,-0.8500629991194874
2018-04-11,28.60000038146973,116.3499984741211,-87.74999809265137,-0.8405692863454688
2018-04-12,29.60000038146973,115.25,-85.64999961853027,-0.4418731830900028
2018-04-13,29.25,116.3000030517578,-87.0500030517578,-0.7076714302081107
2018-04-16,28.899999618530273,114.0,-85.10000038146973,-0.3374528440698542
2018-04-17,29.5,114.0,-84.5,-0.22353951651665577
2018-04-18,30.79999923706055,112.9499969482422,-82.14999771118165,0.22262116728357118
2018-04-19,32.09999847412109,114.9499969482422,-82.84999847412112,0.089722224784756
2018-04-20,31.79999923706055,116.0500030517578,-84.25000381469725,-0.17607638445383228
2018-04-23,30.399999618530273,120.9000015258789,-90.50000190734863,-1.3626724299281545
2018-04-24,30.85000038146973,119.0,-88.14999961853027,-0.9165117461279249
2018-04-25,29.35000038146973,117.75,-88.39999961853027,-0.9639756024317171
2018-04-26,29.25,117.6999969482422,-88.4499969482422,-0.9734678667237983
2018-04-27,29.60000038146973,115.9499969482422,-86.34999656677248,-0.5747714013478465
2018-04-30,28.899999618530273,116.75,-87.85000038146973,-0.8595552634115685
2018-05-02,29.0,115.1999969482422,-86.1999969482422,-0.5462931599896683
2018-05-03,29.79999923706055,113.8000030517578,-84.00000381469725,-0.12861252815004007
2018-05-04,28.35000038146973,112.1500015258789,-83.80000114440918,-0.090640936138329
2018-05-07,28.649999618530273,115.0999984741211,-86.44999885559082,-0.5937573784139436
2018-05-08,28.149999618530273,112.3499984741211,-84.19999885559082,-0.16658267167981367
2018-05-09,29.0,111.5500030517578,-82.5500030517578,0.14667798326014903
2018-05-10,28.5,109.3000030517578,-80.8000030517578,0.4789249773866945
2018-05-11,28.649999618530273,108.0,-79.35000038146973,0.7542158509173666
2018-05-14,27.25,107.6500015258789,-80.4000015258789,0.5548674371691479
2018-05-15,27.04999923706055,108.4000015258789,-81.35000228881836,0.3745046383665432
2018-05-16,27.20000076293945,108.0,-80.79999923706055,0.47892570162766324
2018-05-17,28.149999618530273,109.0999984741211,-80.94999885559082,0.450447460269485
2018-05-18,27.0,108.0999984741211,-81.0999984741211,0.42196921891130684
2018-05-21,27.899999618530273,106.1999969482422,-78.29999732971193,0.9535646267860683
2018-05-22,27.29999923706055,103.8499984741211,-76.54999923706055,1.2858112587921307
2018-05-23,26.5,102.0500030517578,-75.5500030517578,1.4756659597663309
2018-05-24,26.04999923706055,102.1999969482422,-76.14999771118165,1.3617537185745843
2018-05-25,26.0,104.1500015258789,-78.1500015258789,0.9820421439032778
2018-05-28,27.0,106.25,-79.25,0.7732014658629807
2018-05-29,26.75,105.5500030517578,-78.8000030517578,0.8586358278170322
2018-05-30,26.649999618530273,102.3499984741211,-75.69999885559082,1.4471884426491215
2018-05-31,26.04999923706055,103.0999984741211,-77.04999923706055,1.1908835461845464
2018-06-01,26.79999923706055,101.1999969482422,-74.39999771118165,1.6940007127011296
2018-06-04,25.75,98.1500015258789,-72.4000015258789,2.0737108388904986
2018-06-05,24.60000038146973,93.75,-69.14999961853027,2.690741332960283
2018-06-06,25.0,95.9000015258789,-70.9000015258789,2.358493976713252
