Date,Actual_Close,Linear_regression_Close,ARIMA_Close,LSTM_Close
2018-01-08,433.5499877929688,259.0023417067132,263.3513460004894,
2018-01-09,437.5499877929688,258.4026413374231,265.76172240843965,
2018-01-10,433.2999877929688,257.80294096807484,265.53684753385016,
2018-01-11,434.75,257.2032405987848,257.95844516115176,
2018-01-12,437.1000061035156,255.74491733068126,256.2355802771951,
2018-01-15,432.3500061035156,255.1452169613913,257.2179473351188,
2018-01-16,421.8999938964844,254.545516592043,260.21577805715503,
2018-01-17,422.95001220703125,253.34611585340463,261.7639427297017,
2018-01-18,418.95001220703125,251.88779258530118,258.21813436854853,
2018-01-19,418.0499877929688,251.2880922159529,261.5085832527526,
2018-01-22,421.8999938964844,250.68839184672103,263.79843764092357,259.62628
2018-01-23,418.0,249.4889911080827,262.30297075280083,258.4666
2018-01-24,403.6000061035156,248.0306678399793,264.03043405739885,256.7453
2018-01-25,400.2999877929688,247.43096747063095,268.7960798851315,254.28227
2018-01-29,399.25,246.8312671013409,267.191347184645,251.20203
2018-01-30,395.8500061035156,246.23156673205085,259.74514667626926,247.9159
2018-01-31,399.5,245.63186636270257,257.3976784832369,244.63423
2018-02-01,393.6499938964844,247.70608527638248,258.13327429429825,241.32506
2018-02-02,383.75,237.19481625803746,260.7560827708216,237.9771
2018-02-05,395.7999877929688,236.5951158886892,262.6576065191251,235.18872
2018-02-06,375.45001220703125,235.9954155194573,258.33137415305885,232.90672
2018-02-07,377.7999877929688,234.53709225135395,261.77715420096143,230.37164
2018-02-08,374.8500061035156,233.93739188200558,262.55087941985005,227.7548
2018-02-09,368.75,233.33769151265733,261.20975755740096,224.46454
2018-02-12,371.7999877929688,232.7379911433672,264.24408134687457,220.54364
2018-02-14,376.8500061035156,232.13829077407718,270.22577018789514,216.53757
2018-02-15,375.7999877929688,230.6799675059737,269.10441103526074,212.77994
2018-02-16,370.75,230.0802671366837,260.4242968925094,209.16263
2018-02-19,368.75,229.4805667673354,258.51292012351377,205.55571
2018-02-20,369.2999877929688,228.28116602875525,260.00864073023706,202.2123
2018-02-21,364.45001220703125,226.8228427606519,262.35870202592093,199.12625
2018-02-22,358.5,226.22314239130355,264.10329877312046,196.3471
2018-02-23,360.20001220703125,225.62344202201348,260.534633268314,193.79959
2018-02-26,372.0499877929688,225.02374165266517,265.19786019764484,192.62392
2018-02-27,372.5499877929688,224.4240412833169,265.96358911249365,191.04965
2018-02-28,369.8999938964844,222.96571801527168,263.68941644534647,189.78154
2018-03-01,370.75,222.36601764598163,265.9050902105671,188.78937
2018-03-05,352.04998779296875,224.03739466163097,270.574296729636,188.1303
2018-03-06,346.5,228.39718971133698,269.5528839559537,187.76083
2018-03-07,347.79998779296875,225.7875116387732,261.5275899502231,187.93613
2018-03-08,345.1499938964844,224.32918837066967,259.5398940726207,188.8803
2018-03-09,341.5,223.72948800132144,260.6766038369177,190.32532
2018-03-12,352.6000061035156,223.12978763208957,263.27991098715495,192.04057
2018-03-13,353.1499938964844,221.93038689339298,265.01745467230086,193.93307
2018-03-14,354.04998779296875,220.47206362528962,261.2344465677486,196.11943
2018-03-15,353.1000061035156,219.87236325599952,265.1748891053926,197.74352
2018-03-16,339.75,219.27266288670944,266.3520342705421,198.43524
2018-03-19,335.70001220703125,218.67296251741936,264.55842271974376,198.48943
2018-03-20,338.79998779296875,218.0732621480711,266.88131132105383,198.20297
2018-03-21,333.8500061035156,216.6149388799677,271.9583799154903,197.75371
2018-03-22,338.20001220703125,216.01523851061938,270.75131101266004,196.91452
2018-03-23,330.8500061035156,215.4155381413293,262.6908760559918,196.25533
2018-03-26,332.3500061035156,214.8158377720393,260.62882548713964,195.59123
2018-03-27,331.1499938964844,212.7578141345876,261.7623569782249,194.95021
2018-03-28,326.8500061035156,212.15811376529743,264.2971953234611,194.35623
2018-04-02,339.1499938964844,211.55841339594917,266.0808054202625,194.17609
2018-04-03,343.1000061035156,210.9587130267173,262.21437198338253,194.03745
2018-04-04,355.6000061035156,212.63009004236665,266.23239742201844,193.89632
2018-04-05,362.20001220703125,203.12136329134228,267.18152493710903,193.33351
2018-04-06,364.1000061035156,,,
