Date,Actual_Close,Linear_regression_Close,ARIMA_Close,LSTM_Close
2018-01-08,177.4499969482422,97.12323367371573,86.27649232893755,
2018-01-09,174.8000030517578,97.16699433058966,85.60862024009262,
2018-01-10,171.39999389648438,97.21075498746359,86.22519907948151,
2018-01-11,175.14999389648438,97.25451564433752,85.53899290627155,
2018-01-12,174.0500030517578,96.77529288854566,83.44913584933717,
2018-01-15,176.60000610351562,96.81905354543413,81.10753774188903,
2018-01-16,172.39999389648438,96.86281420229349,80.75482263458402,
2018-01-17,172.64999389648438,96.95033551602684,85.30375476698771,
2018-01-18,163.5,96.47111276026408,83.61267258127127,
2018-01-19,168.0,96.514873417138,83.14952947906235,
2018-01-22,169.60000610351562,96.55863407401192,83.18858866328631,89.383934
2018-01-23,164.75,96.64615538774522,84.5359683313972,89.36634
2018-01-24,168.14999389648438,96.16693263198248,85.42998737075932,89.13987
2018-01-25,164.60000610351562,96.21069328885643,86.22426605914372,88.49075
2018-01-29,163.5500030517578,96.2544539457158,87.18532704462116,87.54201
2018-01-30,155.1999969482422,96.29821460258972,86.90950347774462,86.57408
2018-01-31,156.1999969482422,96.34197525946364,85.36313334105354,85.53982
2018-02-01,149.75,102.41397259902443,83.61468024213293,84.15808
2018-02-02,136.80000305175778,86.83708741494047,83.73458710696417,82.53534
2018-02-05,135.69999694824222,86.8808480718144,84.955852637819,81.10175
2018-02-06,130.39999389648438,86.92460872868834,83.92604260572647,79.85546
2018-02-07,132.55000305175778,86.44538597291105,82.9512829315597,78.60559
2018-02-08,135.25,86.48914662978494,82.37854356619762,77.63451
2018-02-09,136.5,86.53290728665888,82.59444113841832,76.66946
2018-02-12,138.80000305175778,86.57666794353281,83.4023303814611,75.6083
2018-02-14,141.60000610351562,86.62042860039219,84.53364006440174,74.58979
2018-02-15,133.14999389648438,86.14120584462944,84.82251587216773,73.84741
2018-02-16,130.5,86.18496650150337,84.25085638245203,73.55858
2018-02-19,126.9000015258789,86.22872715836273,82.80746710633308,73.51202
2018-02-20,130.64999389648438,86.3162484721106,81.38106520488763,73.33989
2018-02-21,129.25,85.8370257163333,81.05160062594744,73.3117
2018-02-22,126.3000030517578,85.88078637320723,83.0386675905784,73.46881
2018-02-23,128.10000610351562,85.92454703008116,82.10060472482178,73.655815
2018-02-26,131.25,85.96830768695509,81.5059387800042,74.10481
2018-02-27,129.35000610351562,86.01206834381445,81.1110760971755,74.265114
2018-02-28,126.9499969482422,85.5328455880517,81.02738972033808,74.23733
2018-03-01,126.3499984741211,85.5766062449111,81.66886046791625,74.11713
2018-03-05,123.6999969482422,89.55047907189872,82.08411453375687,73.878075
2018-03-06,120.0500030517578,96.73427087222807,82.70688442109731,73.56201
2018-03-07,118.5999984741211,88.3080747644999,82.19533461900437,73.4866
2018-03-08,118.3499984741211,87.82885200873716,80.50069359006963,73.56056
2018-03-09,116.9499969482422,87.87261266559652,78.65988048255815,73.75486
2018-03-12,117.1999969482422,87.91637332247045,78.47230980767023,74.01801
2018-03-13,125.3499984741211,88.00389463621832,81.06399908103214,74.31252
2018-03-14,124.0,87.52467188044102,79.84266934017691,74.77018
2018-03-15,120.9499969482422,87.56843253731495,79.16552237914547,75.34059
2018-03-16,120.9499969482422,87.61219319418888,78.85702331881733,75.82633
2018-03-19,114.75,87.65595385104824,79.35338310169381,76.38958
2018-03-20,114.0,87.69971450792221,80.13504385571032,76.86951
2018-03-21,113.9499969482422,87.22049175215946,80.91602917559233,77.146614
2018-03-22,110.5999984741211,87.26425240901882,81.5410970550205,77.42588
2018-03-23,108.0,87.30801306590729,81.08862998106342,77.75134
2018-03-26,111.0,87.35177372276667,79.52744480116698,78.0747
2018-03-27,111.3499984741211,86.91631162387785,77.85567691922459,78.2814
2018-03-28,109.6999969482422,86.96007228073721,77.72402349651529,78.33455
2018-04-02,114.1999969482422,87.00383293761116,79.65440174588637,78.151855
2018-04-03,118.3499984741211,87.04759359447054,78.59170661587989,77.88707
2018-04-04,114.8499984741211,91.02146642145814,77.84216104426622,77.54508
2018-04-05,116.9000015258789,77.49894509308797,77.41621649932485,77.160164
2018-04-06,119.5999984741211,,,
